АТС;Линейно-технический цех ОАО Ростелеком;;60 лет ВЛКСМ, 3;;;83467732477;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ООО ТСК Конда;;Сибирская, 111 - Б;8(34677)42-474;;8(34677)42-473;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ООО Спектр;;Береговая, 10;8(34677)41-642;;8(34677)41-646;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ООО КСУ СтройИнвест;;Тюленина, 2 - А;;;83467741118;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;OOO КАТО;Производство и продажа пеноблоков;Промышленная, 2;;;89044651053;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ЗАО Кондинский Торговый дом;;Промышленная, 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ООО Акцент;;Сибирская, 119;;;83467741372;;;;;;;;;;;;;;;;;;;;;;;
Спецтехника | автомобили специализированные - услуги;ООО Стройком;;Береговая, 10;8(34677)41-646;;8(34677)41-642;;;;;;;;;;;;;;;;;;;;;;;
Спортивные комплексы;МБУ ДОД Районная детско-юношеская спортивная школа;;Сибирская, 51 - А;8(34677)32-951;;8(34677)41-700;;;;;;;;;;;;;;;;;;;;;;;
Спортивные комплексы;Ледовая арена;;Гагарина, 15;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Спортивные комплексы;МАУ ДОД СДЮШОР по дзюдо;;Сибирская, 51;8(34677)32-837;;8(34677)33-980;;;;;;;;;;;;;;;;;;;;;;;
Спортивные товары;Товары для спорта и отдыха;;Ленина, 11;;;83467742009;;;;;;;;;;;;;;;;;;;;;;;
Столярные и плотницкие работы | изделия;Столярная мастерская Кедровый мишка;;Весенняя, 33;89224472460;;89003861078;;;;;;;;;;;;;;;;;;;;;;;
Страховые компании;Росгосстрах;;Первомайская, 23 - Б;8(34677)35-015;;8(34677)41-773;;;;;;;;;;;;;;;;;;;;;;;
Страховые компании;Югория, Страховая компания;;Толстого, 26;8(34677)32-581;;8(34677)34-985;;;;;;;;;;;;;;;;;;;;;;;
Страховые компании;Региональное отделение фонда социального страхования;;Толстого, 21;8(34677)33-178;;8(34677)34-778;;;;;;;;;;;;;;;;;;;;;;;
Страховые компании;Филиал ООО РГС Медицина Росгосстрах;;Кондинская, 3А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Ника Строй 2, Магазин стройматериалов;;Ленина, 18 - А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;8;;;
Строительные товары - торговля;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;Водолей, Магазин хозтоваров;;Космонавтов, 72;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Строительные товары - торговля;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;4;;;
Строительные товары - торговля;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Строительство | обслуживание электросетей;Филиал ОАО Тюменьэнерго Урайские электрические сети;;Нефтепроводная, 9;;;83467734927;;;;;;;;;;;;;;;;;;;;;;;
Строительство | обслуживание электросетей;ОАО Югорская территориальная энергетическая компания (ЮТЭК);;Сибирская, 109;;;83467734431;;;;;;;;;;;;;;;;;;;;;;;
Строительство | обслуживание электросетей;ОАО Югорская региональная электросетевая компания ( ЮРЭСК);;Кондинская, 34 - Б;;;83467734098;;;;;;;;;;;;;;;;;;;;;;;
Строительство | обслуживание электросетей;ОАО ФСК ЕЭС Южное ПМЭС Урайская ГПС;;Нефтепроводная, 9;;;83467735106;;;;;;;;;;;;;;;;;;;;;;;
Судебные приставы - службы | подразделения;Отдел судебных приставов по Кондинскому району;;Попова, 34;;;83467734579;;;;;;;;;;;;;;;;;;;;;;;
Суды;Кондинский районный суд;;Днепропетровская, 14;;;83467732959;;;;;;;;;;;;;;;;;;;;;;;
Суды;Судебный участок № 1 / №2 Кондинского района;;Лумумбы, 2 - 1;;;83467733934;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Счетчики для воды - продажа;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;3;;;
Счетчики для воды - установка;Междуреченские коммунальные системы;;Сибирская, 109;;;83467741756;;;;;;;;;;;;;;;;;;;;;;;
Табачные изделия | курительные принадлежности;Табачок86, Магазин табачной продукции;;Титова 25 - 1;;;89923538686;;;;;;;;;;;;;;;;;;;;;;;
Такси;Такси 999;;;8(34677)32-999;;;;;;;;;;;;;;;;;;;1;1;1;
Такси;Такси Ведёрочко;;;;;83467733212;;;;;;;;;;;;;;;;;;;;;;;
Такси;Такси Лидер;;;;;83467741888;;;;;;;;;;;;;;;;;;;;;;;
Такси;Такси ТуDa-SюDa;;;;;83467734444;;;;;;;;;;;;;;;;;;;;;;;
Такси;Такси БиБика;;;;;83467736077;;;;;;;;;;;;;;;;;;;;;;;
Телевидение | теле-радиокомпании;Евра, Информационно - издательский центр;;Чехова, 11;;;83467732100;;;;;;;;;;;;;;;;;;;;;;;
Телевидение | теле-радиокомпании;ФФГУП Российские Теле Радио Сети;;Береговая, 3 - А;;;83467732660;;;;;;;;;;;;;;;;;;;;;;;
Телевидение спутниковое - продажа;Эльдорадо, Магазин бытовой техники;;Титова, 34;;;83467741424;;;;;;;;;;;;;;;;;;;;;;;
Телевидение спутниковое - продажа;Цифровая техника, Магазин;;Толстого, 21 - А;;;83467735095;;;;;;;;;;;;;;;;;;;;;;;
Телевидение спутниковое - продажа;StelCom2;Ремонт бытовой техники;Набережная, 45;8(34677)41-271;;89220720520;;;;;;;;;;;;;;;;;;;;;;;
Телевидение спутниковое - продажа;Спец ТВ;;Днепропетровская, 1 - Б;;;83467741617;;;;;;;;;;;;;;;;;;;;;;;
Телефонные компании;Цифровая техника, Магазин;;Толстого, 21;;;83467735095;;;;;;;;;;;;;;;;;;;;;;;
Техническая инвентаризация объектов;Кондинский производственный участок;;Первомайская, 232;;;83467734350;;;;;;;;;;;;;;;;;;;;;;;
Техосмотр;Автоконд, ОАО Урайское АТП;Автотранспортное предприятие;Сибирская, 121;8(34677)33-463;;8(34677)41-409;;8(34677)41-371;;;;;;;;;;;;;;;;;;;;;;;
Типография;Евра, Информационно - издательский центр;;Чехова, 11;;;83467732100;;;;;;;;;;;;;;;;;;;;;;;
Типография;Междуреченская типография;;Дзержинского, 18 - 1;;;89044882127;;;;;;;;;;;;;;;;;;;;;;;
Ткани;Дом быта, ремонт одежды;;Гагарина, 13;8(34677)32-704;;89224076755;;;;;;;;;;;;;;;;;;;;;;;
Ткани;Комфорт, Магазин товаров для дома;;Балакирева, 1 - А;;;83467742103;;;;;;;;;;;;;;;;;;;;;;;
Ткани;Дамское счастье, Салон - магазин, Ателье;;Ленина, 11;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Ткани;Гармония, Ателье - магазин;;Ленина, 11;89505079826;;89044651106;;;;;;;;;;;;;;;;;;;;;;;
Товары | принадлежности для рыбной ловли;Рыболов, Магазин рыболовных товаров;;Набережная, 36 - А;89227642500;;89003938800;;;;;;;;;;;;;;;;;;;;;;;
Товары | принадлежности для рыбной ловли;Клёв, Магазин рыболовных товаров;;Сибирская, 95;8(34677)32-438;;89044651185;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Салон дверей и окон, двери, окна, стройматериалы;;Куйбышева, 13;8(34677)33-875;;8(904)4650689;;;;;;;;;;;;;;;;;;;;8;;;
Торговля сантехническими товарами;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Водолей, Магазин хозтоваров;;Космонавтов, 72;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Ника Строй 2, Магазин стройматериалов;;Ленина, 18 - А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Торговля сантехническими товарами;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;4;;;
Торговля сантехническими товарами;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Транспорт общественный;Автоконд, ОАО Урайское АТП;Автотранспортное предприятие;Сибирская, 121;8(34677)33-463;;8(34677)41-409;;8(34677)41-371;;;;;;;;;;;;;;;;;;;;;;;
Транспортная инспекция;Инспекция Гостехнадзора;;Гагарина, 24;;;83467732278;;;;;;;;;;;;;;;;;;;;;;;
Тротуарная плитка - производство;Тротуарная плитка - производство;;Сибирская, 93;89088880939;;89222666566;;;;;;;;;;;;;;;;;;;;;;;
Тротуарная плитка | продажа;Тротуарная плитка - производство;;Сибирская, 93;89088880939;;89222666566;;;;;;;;;;;;;;;;;;;;;;;
Трудоустройство;Служба занятости населения;;Первомайская, 23;;;83467734210;;;;;;;;;;;;;;;;;;;;;;;
Турбазы | базы отдыха;Глухая-2, Туристическая база;;;;;89044650022;;;;;;;;;;;;;;;;;;;;;;;
Турбазы | базы отдыха;В гостях у Лешего, База отдыха;;;;;89527039036;;;;;;;;;;;;;;;;;;;;;;;
Турбазы | базы отдыха;Рахта, Туристическая база;;;;;89505211632;;;;;;;;;;;;;;;;;;;;;;;
Уборка мусора | вывоз мусора | вывоз снега;ООО Акцент;;Сибирская, 119;;;83467741372;;;;;;;;;;;;;;;;;;;;;;;
Удобрения;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Удобрения;Магазин Цветы (мкр-он Нефтяник);;1 квартальный проезд, 2;;;89324254000;;;;;;;;;;;;;;;;;;;;4;;;
Удобрения;Art Букет;Магазин цветов;Гагарина 13 (вход со двора);;;89024990333;;;;;;;;;;;;;;;;;;;;;;;
Удобрения;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Удобрения;Империя роз, Сеть цветочных магазинов;;Толстого, 23;8(34677)33-229;;89088891611;;89505060077;;;;;;;;;;;;;;;;;;;;2;;;
Удобрения;Магазин Цветок;;Сибирская, 95;;;79026293897;;;;;;;;;;;;;;;;;;;;;;;
Удобрения;Товары для дома и сада;;Титова, 26;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Управление культуры;Управление культуры администрации Кондинского района;;Волгоградская, 11;;;73467732156;;;;;;;;;;;;;;;;;;;;;;;
Управляющие компании;ООО Управляющая компания (КИТ);;Титова, 17;;;83467733090;;;;;;;;;;;;;;;;;;;;;;;
Услуги медицинского страхования;Филиал ООО РГС Медицина Росгосстрах;;Кондинская, 3А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Услуги медицинского страхования;Югория, Страховая компания;;Толстого, 26;8(34677)32-581;;8(34677)34-985;;;;;;;;;;;;;;;;;;;;;;;
Услуги медицинского страхования;Росгосстрах;;Первомайская, 23;8(34677)35-015;;8(34677)41-773;;;;;;;;;;;;;;;;;;;;;;;
Услуги ногтевого сервиса;Персона, Салон красоты;;Гагарина, 13;;;83467736104;;;;;;;;;;;;;;;;;;;;;;;
Услуги ногтевого сервиса;Ксения, Маникюрный кабинет;;Весенняя, 1 - А;;;89821858541;;;;;;;;;;;;;;;;;;;;;;;
Услуги ногтевого сервиса;Эпатаж;Парикмахерский салон;Днепропетровская 10;;;89003885469;;;;;;;;;;;;;;;;;;;;;;;
Услуги ногтевого сервиса;Услуги ногтевого сервиса;;Молодежная, 4 - 1;;;89682044787;;;;;;;;;;;;;;;;;;;;;;;
Услуги ногтевого сервиса;Индустрия красоты;;;89825489000;;89088962095;;;;;;;;;;;;;;;;;;;;;;;
Услуги по землеустройству;ООО Гео-Статус;;Лесников, 4 - А;;;83467732281;;;;;;;;;;;;;;;;;;;;;;;
Услуги по землеустройству;Кондинский производственный участок;;Первомайская, 232;;;83467734350;;;;;;;;;;;;;;;;;;;;;;;
Услуги по сантехническим работам;Междуреченские коммунальные системы;;Сибирская, 109;;;83467741756;;;;;;;;;;;;;;;;;;;;;;;
Услуги по сантехническим работам;Услуги сантехника;;;89003908601;;89224199185;;;;;;;;;;;;;;;;;;;;;;;
Услуги по юриспруденции;Юридические услуги;;Дзержинского, 18;89003947995;;89028252265;;;;;;;;;;;;;;;;;;;;;;;
Услуги по юриспруденции;ООО Юридическая контора;;Титова, 26 - (2 этаж);;;83467742019;;;;;;;;;;;;;;;;;;;;;;;
Услуги по юриспруденции;Адвокат Сараева Майя Равильевна;Юридические услуги;Волгоградская, 12 - (2этаж);8(34677)30-393;;89226572134;;;;;;;;;;;;;;;;;;;;;;;
Услуги по юриспруденции;Адвокат Бонин Алексей Николаевич;Юридические услуги;Кирова, 14;89526905343;;89224009595;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Надежда, Парикмахерская;;60 лет ВЛКСМ, 12 кв.5;89324047070;;89527006946;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Студия красоты Елены Яковлевой;;Ленина, 11;;;89519636107;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;На Сибирской, Парикмахерская;;Сибирская, 95 (ТЦ Уютный);8(34677)34-975;;89292423495;;89044664072;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Гармония, Салон красоты;;60 лет ВЛКСМ, 5 - В;;;89519777898;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Бьютифул, Салон красоты;;Толстого, 36;;;89324323630;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Афродита;Парикмахерская;Сибирская, 75 - 1;;;89088821304;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Manhattan;Салон красоты;Республики, 20;;;89026291558;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Эпатаж;Парикмахерский салон;Днепропетровская 10;;;89003885469;;;;;;;;;;;;;;;;;;;;;;;
Услуги салонов красоты | парикмахерских;Персона, Салон красоты;;Гагарина, 13;;;83467736104;;;;;;;;;;;;;;;;;;;;;;;
Услуги фотографа;Фотосалон;;Гагарина, 13;;;89003862773;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Услуги фотографа;Cвадебная и семейная фотография;Услуги фотографа;;;;89505074845;;;;;;;;;;;;;;;;;;;;;;;
Услуги электрика;Услуги электрика;;;;;79003894895;;;;;;;;;;;;;;;;;;;;;;;
Услуги электрика;Электромонтаж;;60 лет ВЛКСМ, 5 - Г;;;89224279262;;;;;;;;;;;;;;;;;;;;;;;
Фото - товары;Эльдорадо, Магазин бытовой техники;;Титова, 34;;;83467741424;;;;;;;;;;;;;;;;;;;;;;;
Фото - товары;Фотосалон;;Гагарина, 13;;;89003862773;;;;;;;;;;;;;;;;;;;;;;;
Фотосъемка;Фотосалон;;Гагарина, 13;;;89003862773;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Фотосъемка;Cвадебная и семейная фотография;Услуги фотографа;;;;89505074845;;;;;;;;;;;;;;;;;;;;;;;
Фотоуслуги;Фотосалон;;Гагарина, 13;;;89003862773;;;;;;;;;;;;;;;;;;;1;1;8;
Хозяйства лесные;Югралесхоз, Лесосервисная компания;;Осенняя, 1;8(34677)41-725;;8(34677)41-609;;;;;;;;;;;;;;;;;;;;;;;
Хозяйства лесные;Отдел Леушинского участкового лесничества;;Гагарина, 22 - 1;;;83467732899;;;;;;;;;;;;;;;;;;;;;;;
Хозяйства лесные;КУ Кондинский лесхоз;;Осенняя, 1;8(34677)33-381;;8(34677)33-334;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Магазин СТРОЙmax;;Титова, 26;;;83467733414;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Красивый дом, Магазин строительных материалов;;Весенняя, 23;89221381944;;89527004649;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Водолей, Магазин хозтоваров;;Космонавтов, 72;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;6;;;
Хозяйственные товары;Ника Строй 2, Магазин стройматериалов;;Ленина, 18 - А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Ника Строй, Магазин стройматериалов;;Кедровая, 7 - А;;;83467733790;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Орбита, Филиал интернет магазина Dacha.Market;;Первомайская, 20;;;83467732234;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Руслан, Магазин стройматериалов;;Сибирская, 124;8(34677)41-206;;89224444925;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Сапфир, Магазин хозтоваров;;Толстого, 24 - 2;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Стиль+, Магазин бытовой химии;;Титова, 14;;;83467741046;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Дом маркет, Магазин товаров для дома и сада;;Титова 34, (Эльдорадо 2 этаж);Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Строй+, Магазин стройматериалов;;Космонавтов, 26;;;89044665577;;;;;;;;;;;;;;;;;;;;;;;
Хозяйственные товары;Фортуна, Магазин стройматериалов;;Титова, 32;;;83467732061;;;;;;;;;;;;;;;;;;;;;;;
Цветы;Магазин Цветы (мкр-он Нефтяник);;1 квартальный проезд, 2;;;89324254000;;;;;;;;;;;;;;;;;;;;3;;;
Цветы;Магазин Цветок;;Сибирская, 95;;;79026293897;;;;;;;;;;;;;;;;;;;;;;;
Цветы;Империя роз, Сеть цветочных магазинов;;Толстого, 23;8(34677)33-229;;89088891611;;89505060077;;;;;;;;;;;;;;;;;;;;100;;https://dl.dropboxusercontent.com/s/665ejhswg3pyls0/%D0%9F%D0%9F%20-%20mid.jpg?dl=0;
Цветы;Art Букет;Магазин цветов;Гагарина 13 (вход со двора);;;89024990333;;;;;;;;;;;;;;;;;;;;;;;
Центр гигиены и эпидемиологии;ФФБУЗ Центр гигиены и эпидемиологии;;Толстого, 29;;;83467732372;;;;;;;;;;;;;;;;;;;;;;;
Централизованная библиотечная система;Центральная библиотека;;Волгоградская, 11;;;83467735187;;;;;;;;;;;;;;;;;;;;;;;
Центры дополнительного образования;МАОУ ДО Центр дополнительного образования (Подросток);;Волгоградская, 11;8(34677)41-973;;8(34677)33-631;;;;;;;;;;;;;;;;;;;;;;;
Церковь | храм;Всех скорбящих радость, Храм;;Мира, 3;8(34677)41-399;;8(34677)41-257;;;;;;;;;;;;;;;;;;;;;;;
Чрезвычайные ситуации | службы;Филиал БУ ХМАО-Югры Центроспас Югория;;Ленина, 27 - А;;;83467734491;;;;;;;;;;;;;;;;;;;;;;;
Чрезвычайные ситуации | службы;Отдел надзорной деятельности по Кондинскому району;;Ленина, 27 - А;;;83467734159;;;;;;;;;;;;;;;;;;;;;;;
Чрезвычайные ситуации | службы;Единая дежурно-диспетчерская служба Кондинского района;;Сибирская, 113;8(34677)33-112;;8(34677)32-051;;8(34677)36-111;;8(34677)36-112;;8(34677)42-112;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;СТАРТ, Автомагазин;;Кедровая, 6;8(34677)32-412;;89044650360;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;Шиномонтаж;;Глинки, 9 - 1;;;89505218924;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;Шиномонтаж, установка газового оборудования;;Гагарина, 20 - 2;;;89505078362;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;Авто-тех. центр;Автосервис;Новая, 29;;;;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;На Северной, Автомагазин, шиномонтаж;;Северная, 32 - 2;;;89044521323;;;;;;;;;;;;;;;;;;;;;;;
Шиномонтаж;Спец-ТО, Автосервис;;Северная, 49;8(34677)33-003;;89221550000;;;;;;;;;;;;;;;;;;;;;;;
Школы;МОУ Междуреченская СОШ;;Сибирская, 53;8(34677)32-163;;8(34677)33-193;;8(34677)32-232;;;;;;;;;;;;;;;;;;;;;;;
Школы музыкальные;Муниципальное учреждение дополнительного образования;;Волгоградская, 11;8(34677)33-944;;8(34677)41-761;;;;;;;;;;;;;;;;;;;;;;;
Школы спортивные;МБУ ДОД Районная детско-юношеская спортивная школа;;Сибирская, 51 - А;8(34677)32-951;;8(34677)41-700;;;;;;;;;;;;;;;;;;;;;;;
Школы спортивные;МАУ ДОД СДЮШОР по дзюдо;;Сибирская, 51;8(34677)32-837;;8(34677)33-980;;;;;;;;;;;;;;;;;;;;;;;
Щебень;ООО Акцент;;Сибирская, 119;;;83467741372;;;;;;;;;;;;;;;;;;;;;;;
Экспертиза;Бюро судебно медицинской экспертизы;;Кондинская, 3;;;83467734740;;;;;;;;;;;;;;;;;;;;;;;
Экстренные службы;Скорая помощь;Скорая помощь;Скорая помощь;103;;;;;;;;;;;;;;;;;;;;;1;4;;undefined
Экстренные службы;Полиция;Полиция;Полиция;102;;;;;;;;;;;;;;;;;;;;;1;3;;undefined
Экстренные службы;Пожарная и МЧС;Пожарная и МЧС;Пожарная и МЧС;101;;;;;;;;;;;;;;;;;;;;;1;2;;undefined
Экстренные службы;Единый номер экстренной оперативной службы;Единый номер экстренной оперативной службы;;112;;;;;;;;;;;;;;;;;;;;;1;1;9;undefined
Электромонтажные работы;Электромонтаж;;60 лет ВЛКСМ, 5 - Г;;;89224279262;;;;;;;;;;;;;;;;;;;;;;;
Электромонтажные работы;Услуги электрика;;;;;79003894895;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;КГБ, Магазин бытовой техники;;Первомайская, 27;;;83467741010;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Электромонтаж;;60 лет ВЛКСМ, 5 - Г;;;89224279262;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Цифровая техника, Магазин;;Толстого, 21 - А;;;83467735095;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Спец ТВ;;Днепропетровская, 1 - Б;;;83467741617;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Связной;;Толстого, 36;;;88007004343;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Орбита, Филиал интернет магазина Dacha.Market;;Первомайская, 20;;;83467732234;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Ника Строй 2, Магазин стройматериалов;;Ленина, 18 - А;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;МиниВиК, Магазин стройматериалов;;Кондинская, 12;;;89088963616;;;;;;;;;;;;;;;;;;;;6;;;
Электротовары;StelCom2;Ремонт бытовой техники;Набережная, 45;8(34677)41-271;;89220720520;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Эльдорадо, Магазин бытовой техники;;Титова, 34;;;83467741424;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Лидер, Магазин бытовой техники;;Сибирская, 115;;;83467741195;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Магнат, Магазин хозяйственных товаров;;Толстого, 30;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Магнит Косметик, сеть магазинов;;Титова, 9;Отсутствует;;;;;;;;;;;;;;;;;;;;;;;
Электротовары;Мебель, Магазин мебели;;Титова, 26;;;83467741069;;;;;;;;;;;;;;;;;;;;;;;
Энергоснабжение;ОАО ФСК ЕЭС Южное ПМЭС Урайская ГПС;;Нефтепроводная, 9;;;83467735106;;;;;;;;;;;;;;;;;;;;;;;
Энергоснабжение;ООО Тюменская энергосбытовая компания (ТЭК);;Первомайская, 23;;;83467734926;;;;;;;;;;;;;;;;;;;;;;;
Энергоснабжение;ОАО Югорская территориальная энергетическая компания (ЮТЭК);;Сибирская, 109;;;83467734431;;;;;;;;;;;;;;;;;;;;;;;
Энергоснабжение;ОАО Югорская региональная электросетевая компания ( ЮРЭСК);;Кондинская, 34 - Б;;;83467734098;;;;;;;;;;;;;;;;;;;;;;;
Энергоснабжение;Филиал ОАО Тюменьэнерго Урайские электрические сети;;Нефтепроводная, 9;;;83467734927;;;;;;;;;;;;;;;;;;;;;;;
